4.1700,3.0000,0
3.6900,2.6200,0
3.2000,2.1200,0
3.9000,2.4400,0
3.6400,1.1000,0
5.3000,2.5200,0
3.5900,3.6600,0
5.2400,3.2300,0
3.2400,2.3400,0
3.1300,2.4900,0
2.1300,1.9800,0
4.4000,1.0100,0
4.3700,1.2900,0
