4.7400,2.5600,5
3.7400,2.9700,6
4.6000,2.0000,7
3.8100,2.1300,9
4.9000,2.4300,5
3.3900,1.2400,10
6.3900,1.2500,8
5.2800,3.4400,5
4.7700,3.0100,5
3.3500,3.2100,6
4.7800,1.3500,7
3.6800,3.0500,6
5.7500,2.9500,5
4.7500,2.8800,5
5.3900,1.7600,8
3.8200,2.1200,9
3.5200,4.1100,6
4.2600,2.4900,5
3.5700,0.4720,10
3.2900,1.8300,9
5.3300,0.0380,8
3.0000,2.7300,9
4.2400,1.1700,7
5.6400,1.9000,8
2.8600,2.4300,9
5.1600,2.3000,5
3.9100,0.5680,7
3.0600,1.3200,10
2.8200,0.9870,10
4.6100,1.4800,7
6.9300,3.9600,5
4.7400,2.2800,5
3.5900,0.5240,10
6.0900,2.7000,5
3.3000,1.6500,9
3.6700,2.8900,6
4.9200,1.6200,7
1.8300,2.0600,2
2.9600,3.2500,6
4.1700,2.3300,9
4.4200,3.3600,5
3.0300,1.8100,9
4.2200,1.8600,7
4.1400,2.4200,9
4.0400,1.5900,7
4.9000,2.3600,5
3.6600,2.5700,9
4.3700,1.6200,7
3.4400,1.0100,10
2.9100,1.5600,10
4.4000,1.7100,7
0.0843,2.6500,1
3.5300,2.0300,9
3.4000,2.9500,6
4.4100,1.2500,7
4.3300,2.4500,5
5.0900,2.8300,5
3.4600,2.5700,9
4.0700,1.2400,7
3.6000,2.5400,9
5.7400,1.4100,8
3.8700,2.0100,9
3.1000,1.5000,10
5.6300,2.9500,5
2.2100,0.2130,10
3.3500,2.1900,9
3.0600,1.8500,9
3.3500,0.9430,10
3.4000,2.1200,9
5.4300,1.6100,8
4.2800,3.0500,5
6.6000,0.0564,8
3.4800,2.2600,9
3.9200,2.5400,9
3.9600,-0.1200,10
5.2200,2.8300,5
4.2300,3.2800,6
3.9400,2.7600,9
3.8400,3.6800,6
5.3400,2.6400,5
4.4400,0.0001,7
3.7200,0.9390,7
4.1100,3.3600,6
6.2200,1.7300,8
5.5200,0.9070,8
3.6200,-0.1200,10
3.7200,0.7940,7
4.5100,1.3000,7
3.1000,2.5800,9
3.7500,2.6200,9
2.9000,3.6600,6
2.1300,3.0100,2
3.5800,1.2400,7
3.8800,2.1000,9
4.5300,2.3800,5
3.9000,2.5400,9
2.2500,0.7820,10
4.6100,1.2600,7
3.2500,1.6400,9
2.7500,1.8900,9
5.3200,3.7700,5
4.4700,2.3900,5
4.0500,1.0000,7
4.1700,2.1100,9
5.7000,2.0200,8
3.4800,1.8600,9
3.4200,3.4300,6
2.3600,3.9700,4
5.0900,2.1400,5
4.5400,2.2900,5
4.4600,0.7830,7
2.9900,3.0300,6
3.6200,1.1500,7
4.2100,2.2500,9
4.5500,2.2800,5
3.6200,1.8500,9
2.0900,2.4900,2
3.0400,2.0700,9
4.2300,4.1700,6
3.8100,3.5100,6
5.5600,4.1800,5
2.2000,2.9800,2
2.5500,2.1100,9
4.2900,2.2000,9
2.6800,2.2000,9
5.1000,2.9200,5
4.6400,1.6900,7
3.8000,2.3200,9
2.6900,1.2000,10
4.1200,3.0200,6
4.7000,1.5100,7
4.3500,0.6720,7
3.6300,1.7200,9
3.8200,1.4700,7
5.2700,1.1400,8
5.0100,1.4200,8
4.5600,2.6400,5
2.6600,1.9300,9
1.3900,0.4230,10
3.1000,3.4500,6
3.0600,2.2200,9
3.5400,2.7600,9
3.3800,0.8640,10
4.6200,1.8400,7
3.3200,3.1500,6
5.6700,0.8750,8
3.8800,2.4300,9
4.0600,3.6300,6
2.0100,1.2900,10
3.1300,-0.0673,10
1.5100,-0.0207,10
3.5800,1.9100,9
4.6900,3.4000,5
5.3800,1.6700,8
2.3700,1.7800,10
1.9100,0.2950,10
4.3800,2.3300,5
4.1400,2.1400,9
3.0200,2.6800,9
4.6100,1.2900,7
3.8700,3.4700,6
4.4000,1.8500,7
3.5800,0.3200,10
3.1400,1.7900,9
4.9600,3.4000,5
5.1000,2.4800,5
5.4400,0.1790,8
3.5500,3.7800,6
3.5000,2.5700,9
4.3400,2.0800,7
3.4000,1.9700,9
4.4000,1.8000,7
3.2700,1.7500,9
3.8000,0.9870,7
2.5900,3.1600,2
2.0700,1.9000,2
4.1700,3.0000,5
3.6900,2.6200,9
3.2000,2.1200,9
3.9000,2.4400,9
3.6400,1.1000,7
5.3000,2.5200,5
3.5900,3.6600,6
5.2400,3.2300,5
3.2400,2.3400,9
3.1300,2.4900,9
2.1300,1.9800,2
4.4000,1.0100,7
4.3700,1.2900,7
